,city,state,status,lastUpdated,totalAvailable,pctAvailable,queryTime
50,HAMPSTEAD,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
51,HARRISBURG,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
52,HAVELOCK,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
53,HENDERSON,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
54,HENDERSONVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
55,HICKORY,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
56,HIGH POINT,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
57,HILDEBRAN,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
58,HOLLY SPRINGS,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
59,HOPE MILLS,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
60,HUDSON,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
61,HUNTERSVILLE,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
62,INDIAN TRAIL,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
63,JACKSONVILLE,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
64,JAMESTOWN,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
65,KENANSVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
66,KERNERSVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
67,KILL DEVIL HILLS,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
68,KING,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
69,KINGS MOUNTAIN,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
70,KNIGHTDALE,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
71,LELAND,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
72,LENOIR,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
73,LIBERTY,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
74,LILLINGTON,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
75,LINCOLNTON,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
76,LOCUST,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
77,LOUISBURG,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
78,LUMBERTON,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
79,MADISON,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
80,MANTEO,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
81,MARION,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
82,MARS HILL,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
83,MARSHVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
84,MATTHEWS,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
85,MILLS RIVER,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
86,MINT HILL,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
87,MONROE,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
88,MOORESVILLE,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
89,MOREHEAD CITY,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
90,MORRISVILLE,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
91,MURFREESBORO,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
92,NASHVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
93,NEW BERN,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
94,NEWLAND,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
95,NEWPORT,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
96,NORTH WILKESBORO,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
97,OAK RIDGE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
98,OXFORD,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
99,PILOT MOUNTAIN,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
100,RALEIGH,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
101,RED SPRINGS,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
102,REIDSVILLE,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
103,RICHFIELD,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
104,ROANOKE RAPIDS,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
105,ROCKINGHAM,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
106,ROCKY MOUNT,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
107,ROLESVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
108,ROXBORO,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
109,RUTHERFORD COLLEGE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
110,RUTHERFORDTON,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
111,SALISBURY,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
112,SANFORD,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
113,SHALLOTTE,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
114,SHELBY,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
115,SILER CITY,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
116,SNEADS FERRY,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
117,SOUTHERN SHORES,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
118,SPRUCE PINE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
119,STANLEY,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
120,STATESVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
121,SUMMERFIELD,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
122,SURF CITY,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
123,SWANNANOA,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
124,SWANSBORO,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
125,SYLVA,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
126,TROY,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
127,WADESBORO,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
128,WAKE FOREST,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
129,WALKERTOWN,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
130,WALLACE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
131,WALNUT COVE,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
132,WASHINGTON,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
133,WAXHAW,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
134,WAYNESVILLE,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
135,WEAVERVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
136,WEST JEFFERSON,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
137,WHITEVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
138,WHITSETT,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
139,WILMINGTON,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
140,WILSON,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
141,WINSTON SALEM,NC,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
142,WOODFIN,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
143,YADKINVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
144,YOUNGSVILLE,NC,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,AMERICAN FORK,UT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,CENTERVILLE,UT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,HERRIMAN,UT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,LAYTON,UT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,OGDEN,UT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,OREM,UT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,PROVO,UT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,RIVERDALE,UT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,ROY,UT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,SAINT GEORGE,UT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,SALT LAKE CITY,UT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,SANDY,UT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,SOUTH JORDAN,UT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,SYRACUSE,UT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,TAYLORSVILLE,UT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,WEST JORDAN,UT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,WEST VALLEY CITY,UT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,AITKIN,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,ALBANY,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,ANDOVER,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,APPLE VALLEY,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,BAXTER,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,BEMIDJI,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,BLAINE,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,BLOOMINGTON,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,BROOKLYN CENTER,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,BROOKLYN PARK,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,BUFFALO,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,BURNSVILLE,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,CHAMPLIN,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,CHANHASSEN,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,CHASKA,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,COON RAPIDS,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,COTTAGE GROVE,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,CRYSTAL,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,DELANO,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,DULUTH,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,EAGAN,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,EDEN PRAIRIE,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,EDINA,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
23,FARMINGTON,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,FOREST LAKE,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,FRIDLEY,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,HASTINGS,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
27,INVER GROVE HEIGHTS,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
28,LAKEVILLE,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
29,LINO LAKES,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
30,MANKATO,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
31,MAPLE GROVE,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
32,MAPLEWOOD,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
33,MEDINA,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
34,MINNEAPOLIS,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
35,MINNETONKA,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
36,MONTICELLO,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
37,MOORHEAD,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
38,NEW HOPE,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
39,NORTH SAINT PAUL,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
40,OAKDALE,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
41,OTSEGO,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
42,PLYMOUTH,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
43,RICHFIELD,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
44,ROCHESTER,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
45,ROGERS,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
46,ROSEVILLE,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
47,SAINT CLOUD,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
48,SAINT LOUIS PARK,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
49,SAINT MICHAEL,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
50,SAINT PAUL,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
51,SAVAGE,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
52,SHAKOPEE,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
53,SHOREVIEW,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
54,STILLWATER,MN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
55,VADNAIS HEIGHTS,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
56,WACONIA,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
57,WEST SAINT PAUL,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
58,WHITE BEAR LAKE,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
59,WINONA,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
60,WOODBURY,MN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ANACONDA,MT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,BILLINGS,MT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,BOZEMAN,MT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,BUTTE,MT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,GREAT FALLS,MT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,HELENA,MT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,LAUREL,MT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,MISSOULA,MT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,BOULDER CITY,NV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,CARSON CITY,NV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,ELKO,NV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,FALLON,NV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,HENDERSON,NV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,LAS VEGAS,NV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,NORTH LAS VEGAS,NV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,PAHRUMP,NV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,RENO,NV,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,SPARKS,NV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,SUN VALLEY,NV,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,BISMARCK,ND,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,FARGO,ND,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,GRAND FORKS,ND,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,MINOT,ND,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,BARTLESVILLE,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,BROKEN ARROW,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,CHICKASHA,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,CHOCTAW,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,CLAREMORE,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,DEL CITY,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,DUNCAN,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,DURANT,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,EDMOND,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,ENID,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,JENKS,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,LAWTON,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,MCALESTER,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,MIDWEST CITY,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,MOORE,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,MUSKOGEE,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,MUSTANG,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,NORMAN,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,OKLAHOMA CITY,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,OWASSO,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,SAND SPRINGS,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,SHAWNEE,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,STILLWATER,OK,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
23,THE VILLAGE,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,TULSA,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,WARR ACRES,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,YUKON,OK,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,BARRE,VT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,BENNINGTON,VT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,BURLINGTON,VT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,COLCHESTER,VT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,ESSEX,VT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,MORRISVILLE,VT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,RUTLAND,VT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,SOUTH BURLINGTON,VT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,WILLISTON,VT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ATCHISON,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,EMPORIA,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,GARDNER,KS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,JUNCTION CITY,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,KANSAS CITY,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,LAWRENCE,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,LEAVENWORTH,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,LEAWOOD,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,LENEXA,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,MISSION,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,OLATHE,KS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,OVERLAND PARK,KS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,PRAIRIE VILLAGE,KS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,ROELAND PARK,KS,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,SALINA,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,SHAWNEE,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,TOPEKA,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,WICHITA,KS,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ADRIAN,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,ALGONAC,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,ALLEN PARK,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,ANN ARBOR,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,AUBURN HILLS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,BATTLE CREEK,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,BAY CITY,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,BELLEVILLE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,BERKLEY,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,BIRMINGHAM,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,BLOOMFIELD HILLS,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,BRIGHTON,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,BROOKLYN,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,BROWNSTOWN,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,CALEDONIA,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,CANTON,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,CENTER LINE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,CHARLOTTE,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,CHELSEA,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,CHESTERFIELD,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,CLAWSON,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,CLINTON TOWNSHIP,MI,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,COLDWATER,MI,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
